name_0,iso,iso_num,name_1,ccaps_id,year,source,website,pnar,pnar_se,pnar_sz,pgar,pgar_se,pgar_sz,snar,snar_se,snar_sz,sgar,sgar_se,sgar_sz,lit15up,lit15up_se,lit15up_sz,lit1524,lit1524_se,lit1524_sz,lit1519,lit1519_se,lit1519_sz,lit2549,lit2549_se,lit2549_sz,iwatpop,iwatpop_se,iwatpop_sz,isanpop,isanpop_se,isanpop_sz,elecpop,elecpop_se,elecpop_sz,radpop,radpop_se,radpop_sz,tvpop,tvpop_se,tvpop_sz,rdtvpop,rdtvpop_se,rdtvpop_sz,iwathh,iwathh_se,iwathh_sz,isanhh,isanhh_se,isanhh_sz,elechh,elechh_se,elechh_sz,radhh,radhh_se,radhh_sz,tvhh,tvhh_se,tvhh_sz,rdtvhh,rdtvhh_se,rdtvhh_sz
"Zambia","ZMB",894,"Central",894001,2007,"DHS","www.measuredhs.com",82.93867,1.50505,762,110.0865,2.828045,762,35.85032,3.947475,371,49.48521,5.205242,374,76.88995,2.460368,1217,77.61372,3.160932,489,80.89245,3.609962,268,75.83244,2.531258,679,45.57936,5.358732,3429,20.6235,3.185715,3429,12.25378,4.146048,3429,65.28818,3.08384,3429,25.3188,3.657135,3421,67.8699,3.243344,3429,45.76083,5.435136,665,20.68634,3.095451,665,12.32619,4.29834,665,63.23147,3.122707,665,23.69967,3.764201,664,65.81702,3.380534,665
"Zambia","ZMB",894,"Copperbelt",894002,2007,"DHS","www.measuredhs.com",87.63048,1.482402,807,114.5529,3.438755,807,54.56855,4.818311,450,76.95425,6.384776,451,85.99458,1.923472,1575,87.21198,2.309902,643,89.1033,2.901318,357,84.22091,2.1081,865,66.82533,5.309721,3979,63.77328,6.637084,3979,46.20275,7.085281,3977,69.94413,3.158631,3979,57.53448,4.305598,3979,80.76323,2.559339,3982,64.94942,4.793507,790,60.53168,6.322381,790,41.46791,6.84375,789,65.21341,2.920227,790,50.05458,4.357749,790,76.01807,2.476222,791
"Zambia","ZMB",894,"Eastern",894003,2007,"DHS","www.measuredhs.com",74.29724,2.611011,1085,98.73195,3.740646,1086,20.41116,2.997971,446,30.87931,3.789794,448,58.87918,1.866631,1791,60.28658,2.319001,677,69.04574,3.009409,351,56.93368,2.462534,1040,16.49096,2.089009,4745,20.08293,2.441112,4741,4.018488,.89573,4745,64.24496,1.975585,4745,10.85129,1.397894,4741,64.58189,1.968068,4745,16.0587,2.004972,1003,19.62999,2.274763,1002,4.042134,.8944352,1003,61.32817,1.979403,1003,9.243635,1.172889,1001,61.64578,1.975706,1003
"Zambia","ZMB",894,"Luapula",894004,2007,"DHS","www.measuredhs.com",72.24051,2.434174,830,95.37393,3.805385,831,24.97672,3.349829,350,40.40561,4.752184,350,68.95401,2.62068,1255,70.63103,3.944946,476,77.27974,3.850123,260,66.73254,2.361668,735,32.04076,4.814924,3619,19.08797,2.616312,3619,5.400793,2.507391,3619,48.58128,3.396193,3619,8.238528,2.485089,3615,48.6859,3.422555,3619,30.62584,4.685396,761,18.00058,2.157497,761,3.938783,1.832396,761,43.13338,2.796279,761,6.674019,1.843157,760,43.19548,2.810337,761
"Zambia","ZMB",894,"Lusaka",894005,2007,"DHS","www.measuredhs.com",84.91355,1.340122,817,108.6957,2.661254,817,49.79215,4.229335,497,67.51366,5.57369,498,81.55344,2.332271,1837,83.15712,2.435882,744,85.09604,2.323846,426,79.53762,2.446963,1027,83.81875,3.210604,4056,78.13245,2.931517,4053,55.98431,5.646942,4056,78.63202,2.303194,4056,67.22912,4.144126,4056,85.74577,2.025365,4056,84.73335,3.161948,833,77.11049,2.743106,832,52.35422,5.712742,833,75.56563,2.517926,833,60.30953,4.20969,833,82.72978,2.353281,833
"Zambia","ZMB",894,"North-Western",894006,2007,"DHS","www.measuredhs.com",79.5753,1.996062,796,112.6656,2.723699,796,27.82774,3.481493,414,43.25491,4.079179,417,63.47577,2.706757,1199,64.48412,3.132437,507,68.44996,3.037331,282,61.78764,3.110981,651,16.89734,2.93777,3715,6.521125,1.230114,3712,4.025424,1.240652,3715,55.27434,2.899702,3715,7.904277,1.446564,3715,56.37592,2.921499,3715,16.33448,2.824042,726,5.878952,1.187532,725,3.498688,1.099659,726,50.24989,3.040504,726,6.410227,1.256025,726,51.2068,3.077386,726
"Zambia","ZMB",894,"Northern",894007,2007,"DHS","www.measuredhs.com",75.82971,2.426711,826,103.9369,3.523568,826,27.43148,3.668066,416,44.49673,5.222567,420,66.38787,2.506091,1436,68.47576,3.052276,588,73.76067,3.736909,310,63.73571,2.67561,795,20.57263,2.345124,3931,33.72992,3.164376,3931,7.624134,1.995803,3931,50.8047,2.806223,3931,10.8832,2.294662,3925,51.93307,2.831402,3931,19.22534,2.366787,789,30.86013,2.887161,789,5.369402,1.404915,789,45.49051,2.73334,789,7.552277,1.663649,788,46.3016,2.730319,789
"Zambia","ZMB",894,"Southern",894008,2007,"DHS","www.measuredhs.com",87.23413,2.163956,881,112.8691,3.21064,881,40.12411,3.471373,431,52.984,4.238377,434,73.92073,2.022526,1522,74.61469,2.602694,625,76.69305,2.621522,366,72.45322,2.403971,850,38.88197,3.867274,3988,40.37621,3.257505,3988,15.05052,2.970835,3988,62.67273,2.374701,3988,24.60221,2.558023,3988,64.7692,2.3484,3988,41.10041,3.99045,766,40.14236,3.315631,766,14.61532,2.870612,766,58.51997,2.561253,766,22.77368,2.694795,766,60.45437,2.602128,766
"Zambia","ZMB",894,"Western",894009,2007,"DHS","www.measuredhs.com",70.86591,3.234011,729,93.43316,4.527164,729,26.86171,3.873038,347,41.19135,4.896502,349,65.71005,3.231157,1311,68.22777,3.512145,525,72.11951,3.606772,283,63.29667,3.512467,743,29.95228,3.649795,3444,4.509721,1.132265,3444,5.410606,1.409163,3444,42.12423,2.717307,3444,7.781154,1.610375,3444,42.5847,2.780066,3444,29.27951,3.724693,829,3.592442,.8939098,829,4.47113,1.20935,829,37.8781,2.384627,829,6.260681,1.285754,829,38.34381,2.426179,829
"Zimbabwe","ZWE",716,"Bulawayo",716001,2011,"DHS","www.measuredhs.com",89.17911,1.683022,522,101.2212,1.859491,523,64.27811,2.011156,491,71.8825,2.344842,491,98.2827,.3440337,1395,98.26974,.4825363,631,98.26412,.6548873,346,98.48769,.4368961,726,100,0,3303,97.6418,.7673348,3303,94.59007,2.699475,3303,60.99354,2.154592,3303,87.37458,2.133737,3303,91.60711,1.353873,3303,100,0,842,98.28055,.5730165,842,95.48142,2.00486,842,59.29674,1.944896,842,84.40493,1.776928,842,89.35387,1.322113,842
"Zimbabwe","ZWE",716,"Harare",716002,2011,"DHS","www.measuredhs.com",88.57625,1.305765,644,98.82301,1.866024,644,56.06692,3.198822,515,61.97961,3.657574,515,98.89861,.2621146,2067,99.06097,.3217866,816,99.64203,.2660087,385,98.74824,.4097988,1206,91.68133,2.969846,4319,94.21697,1.923898,4319,82.64723,6.294868,4319,50.84497,1.699495,4319,77.36758,3.95683,4319,83.52511,2.848962,4319,91.25833,2.894935,1120,93.45525,2.128375,1120,80.64111,6.792984,1120,49.14464,1.867941,1120,73.23818,4.386121,1120,80.15833,3.44344,1120
"Zimbabwe","ZWE",716,"Mashonaland Central",716004,2011,"DHS","www.measuredhs.com",88.04804,1.566419,812,107.1305,2.673583,812,36.93684,3.848168,515,42.04648,3.785405,515,90.07288,1.250685,1659,91.50877,1.154859,661,89.631,2.049869,350,89.01093,1.553564,959,72.90585,4.836925,3909,56.99896,4.156828,3909,22.45445,5.227118,3909,37.66129,3.045172,3909,27.41657,3.609494,3909,47.42842,3.35147,3909,73.88728,4.50239,899,57.73462,3.803772,899,26.61812,5.45437,899,36.14551,2.712297,899,26.5019,3.711886,899,45.74556,3.434013,899
"Zimbabwe","ZWE",716,"Mashonaland East",716005,2011,"DHS","www.measuredhs.com",85.91177,1.490143,878,101.2478,2.307989,878,54.33051,2.470872,587,59.19755,2.745017,587,95.00381,.7210894,1521,96.93675,.6325128,615,97.23411,.8340717,339,93.61437,1.064327,876,78.92081,3.199978,4139,66.68652,3.250064,4139,15.65607,3.185108,4139,37.82404,2.531946,4139,22.60016,2.836241,4139,47.35169,3.100217,4139,80.30411,3.337842,1037,68.52195,3.062478,1037,17.38702,3.324397,1037,35.81582,2.149876,1037,22.5944,2.578512,1037,45.31317,2.72595,1037
"Zimbabwe","ZWE",716,"Mashonaland West",716006,2011,"DHS","www.measuredhs.com",84.96556,1.822767,882,103.6676,2.931724,882,41.88169,2.911505,555,49.7097,3.530598,555,94.36347,.9616113,1821,96.33521,.9802742,729,97.07938,.8122243,385,92.99944,1.403979,1045,72.48643,4.511592,4170,52.49908,4.070316,4170,33.32395,5.896278,4170,43.68563,2.742244,4170,37.16762,3.813256,4170,58.79685,3.343119,4170,74.74224,3.961892,979,53.60643,3.717093,979,35.29996,5.920695,979,41.03772,2.529522,979,35.4072,3.880025,979,55.11621,3.263394,979
"Zimbabwe","ZWE",716,"Manicaland",716007,2011,"DHS","www.measuredhs.com",86.8363,1.97992,957,104.799,2.712299,957,48.99461,3.076026,644,54.81975,3.239009,645,95.11681,.8844097,1756,95.66216,.8517306,732,95.17248,1.203137,422,94.65815,1.104412,991,74.60705,3.950072,4632,60.80673,3.995678,4632,23.44712,4.228065,4632,33.98864,1.966008,4632,23.7959,2.957142,4632,43.67804,2.907195,4632,77.04514,3.896271,1138,65.63875,4.278069,1138,27.04443,5.486166,1138,31.63947,1.989644,1138,24.40812,3.357517,1138,42.00645,3.37711,1138
"Zimbabwe","ZWE",716,"Masvingo",716008,2011,"DHS","www.measuredhs.com",88.27314,1.537163,871,103.6561,2.276783,871,48.09003,4.335892,517,55.74778,5.08282,517,92.68755,1.123502,1327,94.81747,1.300859,548,95.28477,1.484632,301,91.15161,1.253444,744,68.83113,4.652878,3842,40.85373,3.837354,3842,10.97088,3.4936,3842,32.49183,2.079259,3842,18.15376,2.983111,3842,38.96604,2.631307,3842,69.41689,4.244735,936,43.04939,3.696914,936,13.53778,3.695354,936,29.72315,1.861717,936,17.94619,2.836681,936,36.77466,2.496264,936
"Zimbabwe","ZWE",716,"Matabeleland North",716009,2011,"DHS","www.measuredhs.com",84.78045,1.517589,875,106.6556,3.242913,875,36.51782,3.422404,582,41.76758,3.633151,582,86.60484,2.358968,1322,89.46099,2.178915,535,88.58253,2.603496,322,85.70102,2.706908,754,66.59335,6.490887,3909,30.63225,4.083187,3909,13.90525,2.961864,3909,27.58023,3.038802,3909,17.75708,3.251045,3909,35.10818,3.816479,3909,68.7905,6.49396,868,35.09051,4.212606,868,19.4499,3.566118,868,27.31988,2.509921,868,20.79281,3.726703,868,36.02069,3.938941,868
"Zimbabwe","ZWE",716,"Matabeleland South",716010,2011,"DHS","www.measuredhs.com",89.30107,1.339222,909,104.8606,1.986116,909,36.50669,3.498404,643,39.32074,3.835503,643,92.48018,1.211017,1429,93.74595,1.275883,698,92.57348,1.368976,449,91.50588,1.524005,709,69.2374,4.99278,4134,48.8379,3.485302,4134,7.386336,1.331979,4134,36.86546,2.774006,4134,17.35861,1.859797,4134,42.432,2.976425,4134,70.87336,4.778032,920,49.5379,3.530375,920,10.45748,1.926269,920,35.19293,2.384498,920,17.95938,2.117766,920,41.12663,2.643734,920
"Zimbabwe","ZWE",716,"Midlands",716011,2011,"DHS","www.measuredhs.com",85.44769,1.544297,873,103.8479,2.372606,873,48.5621,3.091393,650,56.18287,3.947198,650,95.77269,.5761728,1766,96.59431,.628608,758,95.37852,.9100413,410,95.25908,.6764049,961,71.86742,4.307015,4454,54.67924,3.957893,4454,25.45797,3.673574,4454,34.75845,1.604627,4454,30.51655,3.211206,4454,47.95884,2.7066,4454,75.41659,4.108212,991,58.17023,3.794262,991,30.95539,4.15557,991,34.86409,1.466886,991,31.80431,3.118387,991,48.98348,2.636636,991
"Central African Republic","CAF",140,"Bamingui-Bangoran",140001,2006,"MICS","www.unicef.org/statistics/",87.36446,2.703975,320,154.0098,7.384585,521,13.35067,3.370887,322,23.63336,5.190902,440,,,,,,,,,,,,,67.99939,1.797501,2935,55.60981,2.850255,2939,3.884444,1.848526,2939,59.12034,2.729233,2939,1.503016,.7369003,2939,59.42798,2.719285,2939,69.49704,1.107236,678,53.46065,2.731699,679,2.721166,1.261788,679,52.32704,2.756097,679,.8658968,.4018565,679,52.58327,2.753118,679
"Central African Republic","CAF",140,"Bangui",140002,2006,"MICS","www.unicef.org/statistics/",87.65479,1.343603,723,151.4457,4.415331,813,26.84011,1.897961,828,52.93909,3.272932,901,,,,,,,,,,,,,97.37219,.7599603,5102,67.61103,1.90053,5102,46.73916,2.17224,5084,81.4261,1.58319,5102,27.0109,1.878883,5092,81.78143,1.573955,5102,97.32298,.6181348,783,68.39574,1.599447,783,43.38854,1.846212,781,77.73753,1.581491,783,22.26025,1.444991,781,78.20653,1.568611,783
"Central African Republic","CAF",140,"Basse-Kotto",140003,2006,"MICS","www.unicef.org/statistics/",69.69153,4.485491,259,115.2037,7.914855,505,5.229065,1.47218,222,8.90343,2.258092,377,,,,,,,,,,,,,16.21443,1.404459,2870,49.68285,2.454263,2870,3.164198,.5801146,2870,38.4386,2.433307,2870,.3235486,.1877463,2864,38.56408,2.435713,2870,14.25563,1.004681,732,46.6839,2.355727,732,1.632896,.3217576,732,30.00879,2.170453,732,.2320908,.1598429,731,30.15784,2.174254,732
"Central African Republic","CAF",140,"Haute-Kotto",140004,2006,"MICS","www.unicef.org/statistics/",85.4166,2.655567,248,128.1765,5.937343,448,5.445943,1.527994,245,8.991875,1.974481,362,,,,,,,,,,,,,65.8656,1.952422,2816,50.79354,2.234234,2816,2.545361,.8590565,2816,48.84643,2.27669,2816,.7138953,.3399232,2816,48.84643,2.27669,2816,64.84046,1.622937,780,50.88988,1.80225,780,2.153902,.5421778,780,43.13725,1.819534,780,.7123371,.3137799,780,43.13725,1.819534,780
"Central African Republic","CAF",140,"Haut-Mbomou",140005,2006,"MICS","www.unicef.org/statistics/",84.09237,4.097994,220,159.7146,15.33048,324,8.436052,3.963923,232,12.43888,4.029277,266,,,,,,,,,,,,,73.86404,2.093521,2123,63.34288,4.812264,2123,.8058794,.4360902,2117,48.03221,5.043126,2123,3.056045,2.753339,2123,48.03221,5.043126,2123,73.36087,1.045803,690,59.16175,3.810894,690,.4591288,.2428462,689,35.13279,3.817631,690,1.613622,1.448976,690,35.13279,3.817631,690
"Central African Republic","CAF",140,"Kémo",140006,2006,"MICS","www.unicef.org/statistics/",91.92755,1.605997,313,156.5754,6.719468,560,14.43639,3.09526,322,24.19419,4.008248,457,,,,,,,,,,,,,54.75241,2.02851,3272,23.16865,1.932945,3272,1.320353,.4614594,3286,48.91385,2.233185,3286,.1724151,.1723566,3283,48.91385,2.233185,3286,55.9782,1.615017,769,20.12414,1.541203,769,1.093622,.3791308,770,41.63244,1.910411,770,.1048827,.1048827,769,41.63244,1.910411,770
"Central African Republic","CAF",140,"Lobaye",140007,2006,"MICS","www.unicef.org/statistics/",83.43726,2.724822,338,137.175,6.129904,613,3.802654,1.381587,317,7.139986,1.979057,453,,,,,,,,,,,,,63.64553,1.95761,3304,62.62238,2.260191,3304,1.945729,.7498336,3297,51.09944,2.425042,3297,2.18884,.9698641,3297,51.02254,2.422708,3304,65.58031,1.55792,736,59.24154,2.040413,736,1.188012,.3903519,735,46.01584,2.118772,735,1.277638,.5194438,735,45.97205,2.117197,736
"Central African Republic","CAF",140,"Mambéré-Kadéï",140008,2006,"MICS","www.unicef.org/statistics/",75.01966,3.541481,324,126.332,6.779046,523,4.101461,1.04683,316,8.865883,1.60742,401,,,,,,,,,,,,,47.60373,2.299048,2780,42.07989,2.665161,2780,2.627882,.8085464,2780,64.21262,2.790182,2780,2.253915,.7473566,2780,64.21262,2.790182,2780,42.83411,1.744494,556,41.91486,2.326788,556,1.940461,.6472427,556,58.13795,2.518297,556,1.434797,.5169347,556,58.13795,2.518297,556
"Central African Republic","CAF",140,"Mbomou",140009,2006,"MICS","www.unicef.org/statistics/",75.88033,2.677408,300,125.1079,5.559493,543,6.398152,1.620386,269,11.61871,2.210855,394,,,,,,,,,,,,,28.28631,1.888696,3009,66.62463,1.990977,3013,.6832448,.3688633,3013,35.13813,2.194506,3013,.0851578,.0851972,3013,35.13813,2.194506,3013,24.13494,1.365466,760,62.18615,1.732318,761,.5988399,.2656825,761,29.28527,1.664454,761,.1129461,.1129461,761,29.28527,1.664454,761
"Central African Republic","CAF",140,"Nana-Grébizi",140010,2006,"MICS","www.unicef.org/statistics/",85.98983,2.292991,331,146.4663,6.181092,578,10.36626,1.942902,379,16.13572,2.737671,482,,,,,,,,,,,,,78.30892,1.594074,3141,39.29968,2.095209,3143,2.091191,.889697,3104,40.21475,2.350431,3143,.193561,.1934499,3143,40.21475,2.350431,3143,78.28262,1.377528,687,33.74537,1.657797,688,1.128564,.4341069,679,33.80313,1.947704,688,.0869852,.0869852,688,33.80313,1.947704,688
"Central African Republic","CAF",140,"Nana-Mambéré",140011,2006,"MICS","www.unicef.org/statistics/",75.43945,2.582053,377,129.2248,5.729686,736,8.015611,1.624297,343,17.37287,2.895765,525,,,,,,,,,,,,,54.38787,1.747985,3696,57.7416,1.933622,3696,1.899486,.5766134,3699,64.68486,1.915586,3699,1.630721,.5639663,3699,64.68486,1.915586,3699,53.75812,1.491751,791,56.11149,1.732825,791,1.319912,.3489982,792,59.24495,1.844803,792,1.001609,.3211398,792,59.24495,1.844803,792
"Central African Republic","CAF",140,"Ombella-M'Poko",140012,2006,"MICS","www.unicef.org/statistics/",85.15115,2.118207,385,150.9805,6.384441,548,18.00764,2.031959,460,36.44468,3.787365,535,,,,,,,,,,,,,66.35362,1.795459,3473,33.62296,1.984388,3473,14.68503,1.729842,3473,67.27433,2.108672,3465,9.840582,1.621825,3473,67.39088,2.102614,3473,58.33088,1.522517,772,24.92642,1.23333,772,10.84814,1.001204,772,59.78541,1.854362,771,5.727806,.8475623,772,59.98954,1.848159,772
"Central African Republic","CAF",140,"Ouaka",140013,2006,"MICS","www.unicef.org/statistics/",76.92461,2.52122,370,126.7851,5.436289,624,5.478724,1.284264,341,12.34745,2.117345,453,,,,,,,,,,,,,43.29916,1.970134,3519,37.63399,2.119834,3519,1.685621,.7376835,3519,52.69148,2.14448,3519,.372795,.1676923,3519,52.71189,2.144391,3519,43.43311,1.573375,812,35.86162,1.758169,812,.9974847,.3155817,812,45.3252,1.857121,812,.4378832,.1773455,812,45.41447,1.857346,812
"Central African Republic","CAF",140,"Ouham",140014,2006,"MICS","www.unicef.org/statistics/",81.25019,2.737651,286,149.2153,6.948601,588,6.11044,1.958322,302,12.58871,2.66047,462,,,,,,,,,,,,,76.58716,1.373388,3361,30.87727,1.915617,3361,0,0,3361,35.72202,2.244773,3361,0,0,3361,35.72202,2.244773,3361,76.83218,1.291313,710,29.81935,1.676261,710,0,0,710,32.82996,2.001124,710,0,0,710,32.82996,2.001124,710
"Central African Republic","CAF",140,"Ouham-Pendé",140015,2006,"MICS","www.unicef.org/statistics/",83.71832,2.510582,316,132.3154,5.933546,550,9.0917,1.952202,242,14.76905,2.584208,397,,,,,,,,,,,,,78.03361,1.803125,2933,61.17104,2.055068,2933,1.714771,.6206743,2923,45.40221,2.319328,2927,.8889308,.5166882,2927,45.28648,2.319799,2933,77.83122,1.477508,681,57.20464,1.752106,681,1.169406,.3901259,679,39.03222,1.931053,680,.4916288,.2821203,680,38.96117,1.930627,681
"Central African Republic","CAF",140,"Sangha-Mbaéré",140016,2006,"MICS","www.unicef.org/statistics/",83.21739,2.47179,490,130.2746,6.321259,810,7.351429,2.523632,435,14.23815,4.875027,594,,,,,,,,,,,,,50.21663,3.472967,4232,81.63454,1.600403,4242,4.737602,1.678231,4259,67.3471,2.913169,4259,3.992302,1.068801,4259,67.65053,2.904281,4259,48.9477,2.889307,778,77.42743,1.750988,780,4.396716,1.528476,781,60.94511,2.872304,781,2.701556,.675638,781,61.28076,2.868782,781
"Central African Republic","CAF",140,"Vakaga",140017,2006,"MICS","www.unicef.org/statistics/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Djibouti","DJI",262,"Ali Sabieh",262001,2006,"MICS","www.unicef.org/statistics/",92.28638,.9017252,1427,129.8561,2.305866,2086,53.62926,1.393047,1749,73.25829,1.913989,2408,,,,,,,,,,,,,83.26441,.6041502,12994,59.92194,.7633213,12995,46.14408,.9072081,12981,57.96419,1.021194,12981,35.33364,.9306318,12979,63.04126,.9508051,13035,82.19411,.5247071,2357,57.25718,.6423484,2358,42.41257,.7806481,2356,55.41539,.933038,2356,31.44478,.7896817,2355,59.74574,.888918,2365
"Djibouti","DJI",262,"Dikhil",262002,2006,"MICS","www.unicef.org/statistics/",92.28638,.9017252,1427,129.8561,2.305866,2086,53.62926,1.393047,1749,73.25829,1.913989,2408,,,,,,,,,,,,,83.26441,.6041502,12994,59.92194,.7633213,12995,46.14408,.9072081,12981,57.96419,1.021194,12981,35.33364,.9306318,12979,63.04126,.9508051,13035,82.19411,.5247071,2357,57.25718,.6423484,2358,42.41257,.7806481,2356,55.41539,.933038,2356,31.44478,.7896817,2355,59.74574,.888918,2365
"Djibouti","DJI",262,"Djibouti",262003,2006,"MICS","www.unicef.org/statistics/",88.15833,1.00327,1535,132.9629,2.620468,2079,50.14988,1.342569,2167,70.30202,1.879765,2659,,,,,,,,,,,,,98.19347,.1766398,14952,67.09347,.8358725,14960,72.69278,.838999,14975,60.00837,1.09558,14974,64.86111,.9565927,14975,73.88865,.8895906,14979,97.95559,.1543231,2520,65.65575,.6888879,2521,71.78043,.7187385,2522,60.07602,.9573044,2521,62.64245,.8504074,2522,72.81651,.7942212,2523
"Djibouti","DJI",262,"Obock",262004,2006,"MICS","www.unicef.org/statistics/",92.28638,.9017252,1427,129.8561,2.305866,2086,53.62926,1.393047,1749,73.25829,1.913989,2408,,,,,,,,,,,,,83.26441,.6041502,12994,59.92194,.7633213,12995,46.14408,.9072081,12981,57.96419,1.021194,12981,35.33364,.9306318,12979,63.04126,.9508051,13035,82.19411,.5247071,2357,57.25718,.6423484,2358,42.41257,.7806481,2356,55.41539,.933038,2356,31.44478,.7896817,2355,59.74574,.888918,2365
"Djibouti","DJI",262,"Tadjourah",262005,2006,"MICS","www.unicef.org/statistics/",92.28638,.9017252,1427,129.8561,2.305866,2086,53.62926,1.393047,1749,73.25829,1.913989,2408,,,,,,,,,,,,,83.26441,.6041502,12994,59.92194,.7633213,12995,46.14408,.9072081,12981,57.96419,1.021194,12981,35.33364,.9306318,12979,63.04126,.9508051,13035,82.19411,.5247071,2357,57.25718,.6423484,2358,42.41257,.7806481,2356,55.41539,.933038,2356,31.44478,.7896817,2355,59.74574,.888918,2365
"Gambia","GMB",270,"Banjul",270001,2006,"MICS","www.unicef.org/statistics/",81.60509,1.046533,1430,107.2977,1.844132,1762,60.70423,1.373625,1463,80.85854,2.012985,1781,,,,,,,,,,,,,89.93845,.7493793,12411,95.8782,.4993767,12439,65.65908,1.140212,12439,91.34709,.6351851,12439,69.04462,1.145177,12439,93.58955,.5440001,12439,89.84138,.6120368,2101,96.17507,.4017745,2103,63.93917,.8928044,2103,89.12859,.6713138,2103,58.58676,1.049297,2103,91.56974,.5999437,2103
"Gambia","GMB",270,"Lower River",270002,2006,"MICS","www.unicef.org/statistics/",56.8483,5.70756,488,78.13266,7.807284,647,30.77745,3.195801,405,38.47987,3.797366,488,,,,,,,,,,,,,82.64049,3.82043,2977,65.50807,3.424055,2977,10.30524,3.773191,2977,91.23293,1.414306,2977,30.19976,4.073359,2977,91.46494,1.399471,2977,90.50699,1.377956,361,68.10091,1.977121,361,6.810659,1.193992,361,86.00531,1.754593,361,17.94574,1.930313,361,86.55103,1.715774,361
"Gambia","GMB",270,"Central River",270003,2006,"MICS","www.unicef.org/statistics/",72.44579,2.497755,696,101.7669,3.85102,1320,36.37079,2.258051,652,44.22402,2.635378,1025,,,,,,,,,,,,,82.43481,1.789265,6973,51.12009,2.08037,6973,5.792739,1.005322,6911,90.39235,1.106964,6973,20.15942,2.035773,6973,90.89568,1.086471,6973,85.58977,1.1454,681,47.16378,1.53996,681,6.073897,.7537924,679,85.36494,1.341198,681,16.18048,1.388768,681,86.29647,1.306783,681
"Gambia","GMB",270,"North Bank",270004,2006,"MICS","www.unicef.org/statistics/",86.08786,1.89172,469,117.7301,3.52664,1049,56.45212,2.841473,372,72.60777,3.796353,762,,,,,,,,,,,,,89.09107,1.190258,5414,86.24673,1.318528,5414,6.295492,1.001117,5368,85.68754,1.353716,5414,21.12958,1.809916,5361,87.40856,1.264483,5414,89.32923,1.014101,754,86.33846,1.17348,754,5.999411,.855922,747,84.04719,1.319951,754,17.70167,1.362856,749,85.50849,1.268542,754
"Gambia","GMB",270,"Upper River",270005,2006,"MICS","www.unicef.org/statistics/",81.11706,2.474924,384,117.4808,4.344957,1273,34.6954,3.448972,360,40.47825,4.139894,1000,,,,,,,,,,,,,87.57652,1.390333,6870,86.42037,1.312938,6870,9.254379,1.516098,6870,94.14701,1.059559,6870,27.97042,2.651946,6870,95.75845,.7956187,6870,89.79758,.9509429,526,83.44436,1.238741,526,9.864582,1.42881,526,91.13751,1.3309,526,21.56942,1.890528,526,92.4753,1.237777,526
"Gambia","GMB",270,"Western",270006,2006,"MICS","www.unicef.org/statistics/",79.78816,1.103899,1483,112.8532,2.109926,1915,54.12949,1.461862,1336,70.73273,1.987778,1718,,,,,,,,,,,,,79.06626,1.051679,11037,94.04982,.5913995,11048,16.16974,.8673434,11035,90.70618,.7838077,11048,46.18567,1.393685,11048,92.70544,.683012,11048,79.92017,.8314452,1644,93.74928,.5582758,1646,17.89888,.6641055,1645,89.79172,.7484567,1646,40.89989,1.132028,1646,91.69379,.6821785,1646
"Côte d'Ivoire","CIV",384,"Abidjan",384001,2006,"MICS","www.unicef.org/statistics/",87.07428,2.182586,751,123.2269,4.620961,934,50.52618,3.200615,647,96.09148,6.189069,796,,,,,,,,,,,,,98.72023,.4293135,6736,94.1338,1.217847,6736,98.65561,.3199412,6736,83.81627,1.839092,6736,85.30345,1.722412,6736,92.55356,1.252155,6736,98.25098,.5176085,1100,93.93011,1.064539,1100,97.80046,.5668957,1100,82.7644,1.737428,1100,82.7984,1.712975,1100,91.05904,1.321373,1100
"Côte d'Ivoire","CIV",384,"Agnéby",384002,2006,"MICS","www.unicef.org/statistics/",91.81702,1.340193,668,134.8187,3.48654,839,38.23132,2.352428,504,70.87704,4.473186,611,,,,,,,,,,,,,71.42916,1.699067,5260,51.14,1.880165,5260,59.70746,1.530042,5252,74.54745,1.919231,5260,42.35806,1.782889,5260,77.88572,1.788797,5260,71.49641,1.598617,750,50.8974,1.738856,750,59.19226,1.383074,749,71.32664,1.851338,750,38.313,1.464242,750,74.5026,1.767355,750
"Côte d'Ivoire","CIV",384,"Bafing",384003,2006,"MICS","www.unicef.org/statistics/",88.1184,1.894626,435,130.1531,4.984028,1127,21.06142,2.600248,298,39.37363,4.245029,681,,,,,,,,,,,,,57.61408,2.038561,5841,59.22021,1.873535,5841,60.33909,1.549661,5841,54.27992,2.290208,5841,26.87127,2.019296,5841,57.45608,2.283912,5841,58.80748,1.583262,825,55.70097,1.517272,825,56.71104,1.103743,825,50.89055,1.899569,825,23.20796,1.512786,825,53.95663,1.903663,825
